account_id,snapshot_month,partner_program_code,vertical,channel,origination_date,vintage_cohort,credit_tier_at_booking,months_on_book,bureau_score_at_booking,credit_line_assigned,credit_line_requested,counter_offer_flag,app_channel,bureau_utilization_at_app,bureau_inquiries_at_app,bureau_derogatory_at_app,account_status,current_balance,current_dpd_bucket,days_past_due,utilization_pct,closure_date,closure_reason,months_since_last_purchase,avg_monthly_spend_3m,avg_monthly_spend_12m,spend_trend_pct_3m,total_spend_lifetime,login_frequency_30d,avg_login_frequency_3m,dormant_flag,attrition_risk_flag,bureau_score_current,score_drift,bureau_refresh_quarter,derogatory_count_current,new_derogatory_flag,utilization_stress_flag,hardship_flag,payment_plan_flag,risk_segment,chargeoff_flag,chargeoff_date,total_payments_lifetime
ACC0001661,2024-12,SYF_AMAZON,Retail,online,2022-12-25,2022-Q4,Nearprime,12,627,1500,2082,1,online,0.4638,5,2,closed,0.0,current,0,0.0,2023-12-20,account_review,12,166.13,208.82,10.5,2505.83,10,5.3,1,0,627,0,2023-Q4,2,0,0,0,0,standard,0,,2505.84
ACC0001662,2024-12,SYF_GUITARCTR,Specialty,online,2022-12-28,2022-Q4,Prime,24,738,3000,2559,0,online,0.1835,1,0,active,210.22,current,0,0.0701,,,0,892.48,618.52,56.7,17034.62,0,9.3,0,0,738,0,2024-Q4,0,0,0,0,0,standard,0,,16467.75
ACC0001663,2024-12,SYF_CARECREDIT,Healthcare,direct_mail,2024-03-02,2024-Q1,Superprime,9,805,14400,16905,0,direct_mail,0.4155,3,0,active,0.0,current,0,0.0,,,0,1026.98,689.91,63.3,6209.18,4,9.3,0,0,809,4,2024-Q4,0,0,0,0,0,low_risk,0,,6209.18
ACC0001664,2024-12,SYF_WALMART,Retail,direct_mail,2024-08-23,2024-Q3,Nearprime,4,679,2400,2214,0,direct_mail,0.1462,2,0,active,0.0,current,0,0.0,,,0,127.52,95.64,0.0,382.56,19,14.7,0,0,679,0,2024-Q4,0,0,0,0,0,standard,0,,382.56
ACC0001665,2024-12,SYF_WALMART,Retail,in_store,2023-08-24,2023-Q3,Prime,16,683,3500,4483,0,in_store,0.1317,6,0,active,0.0,current,0,0.0,,,0,290.13,136.77,153.0,1904.32,14,7.7,0,0,683,0,2024-Q4,0,0,0,0,0,standard,0,,1904.34
ACC0001666,2024-12,SYF_BPGASCAR,Auto/Gas,in_store,2022-02-13,2022-Q1,Superprime,34,771,9600,12197,0,in_store,0.1229,4,0,active,121.78,current,0,0.0127,,,0,86.69,110.39,-26.4,3949.15,15,12.0,0,0,803,32,2024-Q4,0,0,0,0,0,low_risk,0,,3827.38
ACC0001667,2024-12,SYF_BPGASCAR,Auto/Gas,in_store,2021-06-25,2021-Q2,Nearprime,42,660,1100,1542,0,in_store,0.62,5,2,delinquent,340.21,dpd_30,30,0.3093,,,0,164.22,128.8,4964.5,5325.39,17,11.0,0,0,660,0,2024-Q4,2,0,0,0,0,moderate_risk,0,,4985.2
ACC0001668,2024-12,SYF_LOWES,HomeImprov,in_store,2022-01-25,2022-Q1,Nearprime,35,642,1100,998,0,in_store,0.1517,4,1,active,924.89,current,0,0.8408,,,0,250.45,536.03,59.5,17934.85,16,9.7,0,0,642,0,2024-Q4,1,0,1,0,0,standard,0,,13251.22
ACC0001669,2024-12,SYF_CARECREDIT,Healthcare,online,2022-07-26,2022-Q3,Superprime,29,847,10400,9897,0,online,0.6325,4,0,active,0.0,current,0,0.0,,,1,966.5,901.26,-8.9,28945.65,12,6.7,0,0,850,3,2024-Q4,0,0,0,0,0,low_risk,0,,28945.67
ACC0001670,2024-12,SYF_AMAZON,Retail,in_store,2022-05-04,2022-Q2,Prime,31,706,4300,3953,0,in_store,0.1093,6,0,delinquent,189.65,dpd_90,90,0.0441,,,0,55.2,215.59,-64.9,6477.33,3,3.0,0,0,706,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,6287.69
ACC0001671,2024-12,SYF_GUITARCTR,Specialty,online,2022-05-28,2022-Q2,Superprime,31,841,5500,6334,0,online,0.648,0,0,active,0.0,current,0,0.0,,,0,724.04,819.3,63.0,21283.81,11,13.0,0,0,850,9,2024-Q4,0,0,0,0,0,low_risk,0,,21283.82
ACC0001672,2024-12,SYF_CARECREDIT,Healthcare,partner_refer,2022-06-12,2022-Q2,Superprime,30,840,6000,8354,0,partner_refer,0.0836,1,0,active,0.0,current,0,0.0,,,0,1329.58,1245.08,-17.6,29447.83,7,9.7,0,0,850,10,2024-Q4,0,0,0,0,0,low_risk,0,,29447.83
ACC0001673,2024-12,SYF_PAYPAL,Fintech,online,2022-05-01,2022-Q2,Prime,32,713,5100,4592,0,online,0.4028,5,0,active,0.0,current,0,0.0,,,2,86.04,131.08,-15.9,4583.28,13,11.0,0,0,713,0,2024-Q4,0,0,0,0,0,standard,0,,4583.3
ACC0001674,2024-12,SYF_GUITARCTR,Specialty,in_store,2022-10-09,2022-Q4,Superprime,15,839,9600,11231,0,in_store,0.578,5,0,closed,1113.76,dpd_30,30,0.116,2024-01-02,inactivity,11,1344.63,797.29,428.5,10424.87,15,7.7,1,0,850,11,2024-Q1,0,0,0,0,0,moderate_risk,0,,9311.11
ACC0001675,2024-12,SYF_SAMSCLUB,Retail,online,2023-11-22,2023-Q4,Nearprime,13,675,3000,4262,0,online,0.6329,5,2,active,532.06,current,0,0.1774,,,0,394.48,329.08,27.8,4119.41,8,12.7,0,0,675,0,2024-Q4,2,0,0,0,0,standard,0,,3587.36
ACC0001676,2024-12,SYF_GUITARCTR,Specialty,in_store,2021-03-15,2021-Q1,Superprime,45,786,11100,15107,0,in_store,0.0182,2,0,active,0.0,current,0,0.0,,,0,983.3,862.63,289.1,37671.42,11,9.0,0,0,812,26,2024-Q4,0,0,0,0,0,low_risk,0,,37671.44
ACC0001677,2024-12,SYF_ROOMS2GO,Furniture,online,2022-07-30,2022-Q3,Subprime,17,582,700,736,0,online,0.2472,5,0,charged_off,598.5,dpd_120plus,120,0.855,,,12,619.08,1534.61,-50.8,26324.92,17,18.0,1,0,566,-16,2023-Q4,0,0,1,0,0,high_risk,1,2023-12-01,3717.35
ACC0001678,2024-12,SYF_PAYPAL,Fintech,in_store,2021-10-16,2021-Q4,Prime,12,697,2500,2762,0,in_store,0.3237,6,0,closed,220.66,current,0,0.0883,2022-10-11,account_review,27,81.19,114.86,-51.9,1378.26,12,15.7,1,0,697,0,2022-Q4,0,0,0,0,0,standard,0,,1157.6
ACC0001679,2024-12,SYF_AMAZON,Retail,online,2024-05-21,2024-Q2,Superprime,7,843,5700,5232,0,online,0.3108,5,0,active,0.0,current,0,0.0,,,1,264.22,147.88,302.5,1035.13,6,12.0,0,0,848,5,2024-Q4,0,0,0,0,0,low_risk,0,,1035.14
ACC0001680,2024-12,SYF_LOWES,HomeImprov,online,2022-11-03,2022-Q4,Nearprime,25,654,2800,2458,0,online,0.555,6,2,active,944.36,current,0,0.3373,,,0,592.37,394.0,41.2,8862.74,5,10.0,0,0,654,0,2024-Q4,2,0,0,0,0,standard,0,,7918.39
ACC0001681,2024-12,SYF_ROOMS2GO,Furniture,pre_approved,2023-11-23,2023-Q4,Prime,13,754,5400,6811,0,pre_approved,0.5266,2,0,active,0.0,current,0,0.0,,,0,4228.2,2221.53,212.4,27540.55,6,9.0,0,0,754,0,2024-Q4,0,0,0,0,0,standard,0,,24951.89
ACC0001682,2024-12,SYF_WALMART,Retail,online,2021-04-19,2021-Q2,Prime,44,688,3100,3677,0,online,0.6496,5,0,delinquent,131.18,dpd_30,30,0.0423,,,0,177.46,154.58,24.2,6654.91,4,7.3,0,0,688,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,6523.75
ACC0001683,2024-12,SYF_CARECREDIT,Healthcare,online,2022-04-21,2022-Q2,Prime,32,755,6800,8929,0,online,0.0581,4,0,active,2826.88,current,0,0.4157,,,0,282.74,500.28,-37.8,24847.62,0,0.0,0,1,732,-23,2024-Q4,0,0,0,1,1,attrition_risk,0,,22020.75
ACC0001684,2024-12,SYF_ROOMS2GO,Furniture,in_store,2024-05-18,2024-Q2,Prime,7,750,3300,4002,0,in_store,0.4695,7,0,active,1605.64,current,0,0.4866,,,0,1533.21,967.8,177.3,6774.63,14,14.0,0,0,750,0,2024-Q4,0,0,0,0,0,standard,0,,4796.36
ACC0001685,2024-12,SYF_GUITARCTR,Specialty,direct_mail,2024-05-30,2024-Q2,Prime,6,735,6300,6515,0,direct_mail,0.2671,4,0,closed,1253.18,current,0,0.1989,2024-11-26,customer_request,1,555.09,413.02,104.9,2478.11,17,15.3,0,0,735,0,2024-Q4,0,0,0,0,0,standard,0,,1224.94
ACC0001686,2024-12,SYF_WALMART,Retail,direct_mail,2022-02-03,2022-Q1,Prime,34,744,3200,4062,0,direct_mail,0.1075,0,0,delinquent,31.69,dpd_30,30,0.0099,,,1,40.78,147.87,-81.8,5967.02,5,8.7,0,0,744,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,5935.34
ACC0001687,2024-12,SYF_ASHLEY,Furniture,pre_approved,2021-11-28,2021-Q4,Nearprime,16,674,1900,1737,0,pre_approved,0.6012,7,2,closed,1353.75,current,0,0.7125,2023-03-23,customer_request,21,680.17,1326.99,-65.9,18717.23,10,9.0,1,0,674,0,2023-Q1,2,0,0,0,0,standard,0,,8517.47
ACC0001688,2024-12,SYF_PAYPAL,Fintech,in_store,2023-12-05,2023-Q4,Superprime,12,776,11700,16887,0,in_store,0.5586,1,0,active,197.3,current,0,0.0169,,,0,249.57,156.8,44.9,1881.62,12,10.7,0,1,784,8,2024-Q4,0,0,0,0,0,low_risk,0,,1684.33
ACC0001689,2024-12,SYF_PAYPAL,Fintech,online,2021-04-29,2021-Q2,Prime,44,729,5400,6368,0,online,0.4572,7,0,active,0.0,current,0,0.0,,,0,286.46,154.44,39.2,7606.52,14,13.3,0,0,729,0,2024-Q4,0,0,0,0,0,standard,0,,7606.54
ACC0001690,2024-12,SYF_SAMSCLUB,Retail,direct_mail,2021-03-17,2021-Q1,Nearprime,12,620,1200,1274,0,direct_mail,0.008,2,0,closed,633.76,dpd_90,90,0.5281,2022-03-12,customer_request,33,55.17,74.09,36.3,889.09,4,7.7,1,0,620,0,2022-Q1,0,0,0,0,0,high_risk,0,,255.33
ACC0001691,2024-12,SYF_ROOMS2GO,Furniture,direct_mail,2024-08-28,2024-Q3,Nearprime,4,664,2700,4022,1,direct_mail,0.4673,4,1,active,1923.75,current,0,0.7125,,,0,1339.95,1004.97,0.0,4019.86,7,5.3,0,0,664,0,2024-Q4,1,0,0,0,0,standard,0,,1606.61
ACC0001692,2024-12,SYF_WALMART,Retail,in_store,2023-04-23,2023-Q2,Nearprime,20,665,1900,1853,0,in_store,0.1832,0,2,delinquent,109.44,dpd_30,30,0.0576,,,0,25.84,137.57,-88.2,2846.73,0,4.0,0,0,665,0,2024-Q4,2,0,0,0,0,moderate_risk,0,,2737.3
ACC0001693,2024-12,SYF_PAYPAL,Fintech,in_store,2021-10-06,2021-Q4,Nearprime,38,627,1900,2523,0,in_store,0.0778,7,1,delinquent,177.7,dpd_60,60,0.0935,,,0,102.49,208.85,-66.6,6948.79,6,3.0,0,0,627,0,2024-Q4,1,0,0,0,0,high_risk,0,,6771.1
ACC0001694,2024-12,SYF_PAYPAL,Fintech,in_store,2023-11-06,2023-Q4,Subprime,13,610,700,704,0,in_store,0.011,3,2,delinquent,525.71,dpd_90,90,0.751,,,0,43.08,103.54,-81.4,1356.71,4,4.7,0,0,598,-12,2024-Q4,2,0,0,0,0,high_risk,0,,831.0
ACC0001695,2024-12,SYF_LOWES,HomeImprov,partner_refer,2021-08-07,2021-Q3,Nearprime,40,676,1600,1749,0,partner_refer,0.2117,4,2,active,0.0,current,0,0.0,,,0,459.81,524.83,32.1,19716.28,11,7.3,0,0,676,0,2024-Q4,2,0,0,0,0,standard,0,,19111.02
ACC0001696,2024-12,SYF_GUITARCTR,Specialty,in_store,2021-05-26,2021-Q2,Nearprime,13,635,2700,4030,1,in_store,0.5057,3,0,closed,701.75,current,0,0.2599,2022-06-20,inactivity,30,841.42,938.11,-26.1,11483.61,16,9.7,1,0,635,0,2022-Q2,0,0,0,0,0,standard,0,,10511.38
ACC0001697,2024-12,SYF_CARECREDIT,Healthcare,pre_approved,2023-12-16,2023-Q4,Prime,12,700,3000,3291,0,pre_approved,0.0495,2,0,active,0.0,current,0,0.0,,,0,767.56,1102.4,-33.0,13228.85,1,6.7,0,0,700,0,2024-Q4,0,0,0,0,0,standard,0,,11888.22
ACC0001698,2024-12,SYF_PAYPAL,Fintech,partner_refer,2023-12-10,2023-Q4,Superprime,12,831,9100,9234,1,partner_refer,0.5931,5,0,active,190.5,current,0,0.0209,,,0,84.67,100.14,-44.1,1201.69,0,8.0,0,0,834,3,2024-Q4,0,0,0,0,0,low_risk,0,,1011.19
ACC0001699,2024-12,SYF_AMAZON,Retail,in_store,2022-08-17,2022-Q3,Nearprime,28,673,2800,4176,0,in_store,0.2997,4,0,active,0.0,current,0,0.0,,,0,116.54,184.79,-47.3,5049.33,19,6.7,0,0,673,0,2024-Q4,0,0,0,0,0,standard,0,,5049.33
ACC0001700,2024-12,SYF_SAMSCLUB,Retail,direct_mail,2021-04-22,2021-Q2,Subprime,26,594,600,694,0,direct_mail,0.4466,3,0,charged_off,541.5,dpd_120plus,120,0.9025,,,18,76.8,76.94,7.7,2543.68,15,12.0,1,0,565,-29,2023-Q2,0,0,1,0,0,high_risk,1,2023-06-01,955.49
ACC0001701,2024-12,SYF_ASHLEY,Furniture,online,2022-01-11,2022-Q1,Prime,35,711,7000,8445,0,online,0.0556,6,0,active,1843.46,current,0,0.2634,,,0,2578.1,1590.1,817.9,49072.32,13,16.3,0,0,711,0,2024-Q4,0,0,0,0,0,standard,0,,47228.89
ACC0001702,2024-12,SYF_SAMSCLUB,Retail,online,2021-06-17,2021-Q2,Prime,42,746,7400,9798,0,online,0.5926,2,0,active,684.97,current,0,0.0926,,,1,17.57,62.01,-61.3,7019.16,0,0.0,0,1,687,-59,2024-Q4,0,0,0,1,1,attrition_risk,0,,6334.21
ACC0001703,2024-12,SYF_PAYPAL,Fintech,online,2021-08-02,2021-Q3,Superprime,40,836,9000,13123,0,online,0.0396,5,0,active,136.49,current,0,0.0152,,,0,195.39,187.47,-18.3,7562.34,14,13.0,0,0,850,14,2024-Q4,0,0,0,0,0,low_risk,0,,7425.87
ACC0001704,2024-12,SYF_PAYPAL,Fintech,in_store,2023-05-17,2023-Q2,Prime,19,749,6800,8859,1,in_store,0.2788,2,0,active,548.27,current,0,0.0806,,,0,118.46,112.49,125.2,2053.12,0,1.7,0,1,707,-42,2024-Q4,0,0,0,1,1,attrition_risk,0,,1504.86
ACC0001705,2024-12,SYF_AMAZON,Retail,online,2022-04-03,2022-Q2,Prime,32,753,5800,8582,0,online,0.1736,1,0,active,194.91,current,0,0.0336,,,0,257.05,151.11,189.7,6681.7,2,11.7,0,0,753,0,2024-Q4,0,0,0,0,0,standard,0,,6486.82
ACC0001706,2024-12,SYF_ASHLEY,Furniture,direct_mail,2024-07-09,2024-Q3,Nearprime,5,657,1500,1786,0,direct_mail,0.5458,6,0,active,1068.75,current,0,0.7125,,,0,2177.21,1471.0,0.0,7355.0,0,5.0,0,1,657,0,2024-Q4,0,0,0,0,0,attrition_risk,0,,2248.38
ACC0001707,2024-12,SYF_AMAZON,Retail,pre_approved,2024-03-06,2024-Q1,Superprime,9,805,7600,6799,1,pre_approved,0.4068,0,0,active,0.0,current,0,0.0,,,0,230.19,144.32,68.0,1298.87,0,1.3,0,0,815,10,2024-Q4,0,0,0,0,0,low_risk,0,,1298.88
ACC0001708,2024-12,SYF_LOWES,HomeImprov,partner_refer,2024-06-10,2024-Q2,Prime,6,727,5700,6136,0,partner_refer,0.1025,4,0,active,1886.33,current,0,0.3309,,,0,967.07,662.53,170.1,3975.16,5,8.0,0,0,727,0,2024-Q4,0,0,0,0,0,standard,0,,2088.83
ACC0001709,2024-12,SYF_GUITARCTR,Specialty,direct_mail,2022-01-18,2022-Q1,Nearprime,35,626,2600,2478,0,direct_mail,0.416,5,1,active,0.0,current,0,0.0,,,0,759.0,607.03,-11.3,25263.02,14,12.7,0,0,626,0,2024-Q4,1,0,0,0,0,standard,0,,23702.9
ACC0001710,2024-12,SYF_GUITARCTR,Specialty,online,2021-01-28,2021-Q1,Prime,47,736,6500,6934,0,online,0.3845,3,0,active,0.0,current,0,0.0,,,0,1026.37,875.94,19.3,30993.5,19,16.7,0,0,736,0,2024-Q4,0,0,0,0,0,standard,0,,30993.51
ACC0001711,2024-12,SYF_BPGASCAR,Auto/Gas,pre_approved,2022-02-01,2022-Q1,Prime,7,752,5100,6391,0,pre_approved,0.4649,4,0,closed,32.73,current,0,0.0064,2022-08-30,inactivity,28,47.9,49.9,-15.5,349.33,12,11.0,1,0,752,0,2022-Q3,0,0,0,0,0,standard,0,,316.6
ACC0001712,2024-12,SYF_AMAZON,Retail,pre_approved,2024-06-06,2024-Q2,Prime,6,734,6300,5607,0,pre_approved,0.5679,7,0,active,0.0,current,0,0.0,,,1,39.85,79.97,-66.8,479.81,8,9.7,0,0,734,0,2024-Q4,0,0,0,0,0,standard,0,,479.81
ACC0001713,2024-12,SYF_LOWES,HomeImprov,in_store,2021-04-22,2021-Q2,Superprime,44,845,13200,12866,0,in_store,0.5047,3,0,active,364.65,current,0,0.0276,,,1,515.1,638.01,5.0,20818.53,11,8.7,0,0,850,5,2024-Q4,0,0,0,0,0,low_risk,0,,20453.9
ACC0001714,2024-12,SYF_ROOMS2GO,Furniture,direct_mail,2024-01-04,2024-Q1,Nearprime,11,643,2800,3364,0,direct_mail,0.6164,1,1,active,0.0,current,0,0.0,,,0,3399.59,2322.08,39.5,25542.85,7,7.7,0,0,643,0,2024-Q4,1,0,0,0,0,standard,0,,15749.38
ACC0001715,2024-12,SYF_LOWES,HomeImprov,online,2024-09-18,2024-Q3,Superprime,3,770,11700,14356,0,online,0.4243,7,0,active,0.0,current,0,0.0,,,0,460.43,460.43,0.0,1381.3,7,13.0,0,0,770,0,2024-Q4,0,0,0,0,0,low_risk,0,,1381.3
ACC0001716,2024-12,SYF_AMAZON,Retail,online,2024-03-03,2024-Q1,Prime,9,716,4400,3984,1,online,0.0405,5,0,active,99.78,current,0,0.0227,,,0,262.38,253.29,-36.0,2279.59,2,9.0,0,0,716,0,2024-Q4,0,0,0,0,0,standard,0,,2179.82
ACC0001717,2024-12,SYF_BPGASCAR,Auto/Gas,pre_approved,2024-09-20,2024-Q3,Prime,3,704,3500,2892,0,pre_approved,0.3043,2,0,active,0.0,current,0,0.0,,,0,70.06,70.06,0.0,210.19,6,7.3,0,0,704,0,2024-Q4,0,0,0,0,0,standard,0,,210.2
ACC0001718,2024-12,SYF_ASHLEY,Furniture,online,2022-09-04,2022-Q3,Superprime,11,809,5600,4962,0,online,0.6272,5,0,closed,2584.58,current,0,0.4615,2023-08-30,delinquency,16,1403.14,978.12,-12.1,10759.36,5,5.3,1,0,816,7,2023-Q2,0,0,0,0,0,low_risk,0,,8174.78
ACC0001719,2024-12,SYF_LOWES,HomeImprov,direct_mail,2021-08-27,2021-Q3,Prime,40,719,5900,8282,0,direct_mail,0.1214,2,0,active,445.79,current,0,0.0756,,,0,603.53,521.12,-14.5,21711.1,18,11.7,0,0,719,0,2024-Q4,0,0,0,0,0,standard,0,,21265.33
ACC0001720,2024-12,SYF_WALMART,Retail,in_store,2021-11-07,2021-Q4,Prime,37,743,3000,2994,0,in_store,0.188,7,0,active,0.0,current,0,0.0,,,0,183.37,219.34,-32.5,6259.81,15,10.0,0,0,743,0,2024-Q4,0,0,0,0,0,standard,0,,6259.83
ACC0001721,2024-12,SYF_GUITARCTR,Specialty,pre_approved,2022-05-31,2022-Q2,Prime,31,747,4200,4142,1,pre_approved,0.0337,5,0,active,1734.95,current,0,0.4131,,,0,456.14,493.4,-2.3,18342.96,0,0.0,0,1,736,-11,2024-Q4,1,1,0,0,1,attrition_risk,0,,16608.02
ACC0001722,2024-12,SYF_BPGASCAR,Auto/Gas,online,2023-09-30,2023-Q3,Superprime,15,844,14900,14218,0,online,0.3069,4,0,active,90.45,current,0,0.0061,,,0,26.73,89.26,-69.6,1306.12,14,15.3,0,0,850,6,2024-Q4,0,0,0,0,0,low_risk,0,,1215.68
ACC0001723,2024-12,SYF_AMAZON,Retail,direct_mail,2022-03-19,2022-Q1,Subprime,33,596,300,329,1,direct_mail,0.1228,3,2,active,92.28,current,0,0.3076,,,0,190.69,195.34,64.4,6653.73,15,16.0,0,0,556,-40,2024-Q4,2,0,0,0,0,standard,0,,3679.44
ACC0001724,2024-12,SYF_GUITARCTR,Specialty,in_store,2021-05-28,2021-Q2,Nearprime,43,644,3200,2772,0,in_store,0.036,1,1,active,0.0,current,0,0.0,,,0,940.12,960.34,-18.1,33689.21,17,10.7,0,0,644,0,2024-Q4,1,0,0,0,0,standard,0,,32208.07
ACC0001725,2024-12,SYF_BPGASCAR,Auto/Gas,online,2024-04-17,2024-Q2,Prime,8,728,6000,5753,1,online,0.3348,5,0,active,264.53,current,0,0.0441,,,0,163.92,89.89,163.0,719.09,17,10.7,0,0,728,0,2024-Q4,0,0,0,0,0,standard,0,,454.56
ACC0001726,2024-12,SYF_GUITARCTR,Specialty,direct_mail,2022-06-19,2022-Q2,Prime,30,724,5900,5043,0,direct_mail,0.3618,2,0,active,0.0,current,0,0.0,,,1,519.69,781.9,-37.6,23397.02,14,10.3,0,0,724,0,2024-Q4,0,0,0,0,0,standard,0,,23397.03
ACC0001727,2024-12,SYF_LOWES,HomeImprov,online,2024-03-05,2024-Q1,Subprime,9,559,700,569,0,online,0.0041,1,2,active,361.5,current,0,0.5164,,,0,124.07,166.46,-48.9,1498.15,16,9.7,0,1,544,-15,2024-Q4,2,0,0,0,0,attrition_risk,0,,1072.84
ACC0001728,2024-12,SYF_BPGASCAR,Auto/Gas,direct_mail,2021-05-27,2021-Q2,Superprime,43,839,13700,13044,0,direct_mail,0.2048,7,0,active,0.0,current,0,0.0,,,0,150.59,104.59,17.6,5055.91,3,4.0,0,0,850,11,2024-Q4,0,0,0,0,0,low_risk,0,,5055.92
ACC0001729,2024-12,SYF_AMAZON,Retail,in_store,2024-09-01,2024-Q3,Nearprime,4,655,2400,2034,0,in_store,0.1091,5,2,active,181.63,current,0,0.0757,,,0,121.09,100.54,0.0,402.16,19,13.7,0,0,655,0,2024-Q4,2,0,0,0,0,standard,0,,220.53
ACC0001730,2024-12,SYF_BPGASCAR,Auto/Gas,online,2023-01-20,2023-Q1,Prime,23,748,4000,5547,0,online,0.0424,7,0,active,330.38,current,0,0.0826,,,1,188.4,144.55,38.7,2648.11,12,7.3,0,0,748,0,2024-Q4,0,0,0,0,0,standard,0,,2317.74
ACC0001731,2024-12,SYF_AMAZON,Retail,direct_mail,2024-06-06,2024-Q2,Nearprime,6,630,3100,4510,0,direct_mail,0.2688,3,2,closed,0.0,current,0,0.0,2024-12-03,customer_request,1,227.04,175.22,84.0,1051.32,16,9.0,0,0,630,0,2024-Q4,2,0,0,0,0,standard,0,,1051.32
ACC0001732,2024-12,SYF_LOWES,HomeImprov,in_store,2022-05-04,2022-Q2,Superprime,31,785,11800,10525,0,in_store,0.6138,4,0,active,764.65,current,0,0.0648,,,0,529.4,435.23,9.8,13764.14,9,7.7,0,0,800,15,2024-Q4,0,0,0,0,0,low_risk,0,,12999.51
ACC0001733,2024-12,SYF_BPGASCAR,Auto/Gas,direct_mail,2023-01-24,2023-Q1,Nearprime,20,633,2200,1777,0,direct_mail,0.3669,0,2,charged_off,457.46,dpd_120plus,120,0.2079,,,3,132.39,89.17,219.5,1899.44,15,13.0,1,0,633,0,2024-Q3,2,0,0,0,0,high_risk,1,2024-09-01,1441.99
ACC0001734,2024-12,SYF_AMAZON,Retail,in_store,2022-02-14,2022-Q1,Prime,34,697,6500,6564,0,in_store,0.2478,6,0,active,0.0,current,0,0.0,,,0,262.45,254.86,-7.4,8437.27,7,7.0,0,0,697,0,2024-Q4,0,0,0,0,0,standard,0,,8437.29
ACC0001735,2024-12,SYF_SAMSCLUB,Retail,online,2023-04-21,2023-Q2,Superprime,20,793,13400,13791,0,online,0.3101,3,0,delinquent,207.19,dpd_120plus,120,0.0155,,,0,36.43,57.83,-25.4,2087.55,16,9.7,0,0,805,12,2024-Q4,0,0,0,0,0,moderate_risk,0,,1880.37
ACC0001736,2024-12,SYF_PAYPAL,Fintech,in_store,2024-04-06,2024-Q2,Nearprime,8,630,3600,5120,0,in_store,0.2272,5,1,active,0.0,current,0,0.0,,,0,151.25,163.96,-32.3,1311.67,16,16.7,0,0,630,0,2024-Q4,1,0,0,0,0,standard,0,,1311.68
ACC0001737,2024-12,SYF_WALMART,Retail,online,2021-03-22,2021-Q1,Superprime,45,837,8500,8706,0,online,0.1336,4,0,active,36.52,current,0,0.0043,,,0,115.09,135.39,-15.7,6172.07,12,7.3,0,0,850,13,2024-Q4,0,0,0,0,0,low_risk,0,,6135.58
ACC0001738,2024-12,SYF_WALMART,Retail,online,2022-10-03,2022-Q4,Nearprime,26,637,1100,1030,0,online,0.0878,1,0,delinquent,688.29,dpd_120plus,120,0.6257,,,1,28.38,98.45,-83.3,3467.73,0,0.0,0,1,622,-15,2024-Q4,0,0,0,1,1,high_risk,0,,2779.44
ACC0001739,2024-12,SYF_BPGASCAR,Auto/Gas,online,2021-08-20,2021-Q3,Prime,40,757,7300,6417,0,online,0.2105,2,0,delinquent,182.19,dpd_30,30,0.025,,,0,68.57,122.29,-41.4,5647.61,11,7.3,0,0,757,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,5465.45
ACC0001740,2024-12,SYF_BPGASCAR,Auto/Gas,online,2021-10-02,2021-Q4,Superprime,38,792,7400,10290,1,online,0.5882,2,0,delinquent,0.0,dpd_30,30,0.0,,,1,127.75,111.79,115.9,5000.52,14,7.0,0,0,817,25,2024-Q4,0,0,0,0,0,moderate_risk,0,,5000.55
ACC0001741,2024-12,SYF_PAYPAL,Fintech,in_store,2021-11-04,2021-Q4,Superprime,37,842,14700,19197,0,in_store,0.3833,0,0,active,0.0,current,0,0.0,,,0,133.3,158.9,10.4,5773.96,6,6.7,0,0,850,8,2024-Q4,0,0,0,0,0,low_risk,0,,5773.98
ACC0001742,2024-12,SYF_PAYPAL,Fintech,in_store,2023-03-02,2023-Q1,Prime,21,681,4100,3502,0,in_store,0.4808,1,0,active,0.0,current,0,0.0,,,0,56.59,96.72,-67.7,2306.13,9,8.3,0,0,681,0,2024-Q4,0,0,0,0,0,standard,0,,2306.14
ACC0001743,2024-12,SYF_GUITARCTR,Specialty,online,2022-06-16,2022-Q2,Superprime,30,813,14900,20828,0,online,0.399,5,0,active,0.0,current,0,0.0,,,2,382.78,341.35,400.2,14272.85,19,14.0,0,0,827,14,2024-Q4,0,0,0,0,0,low_risk,0,,14272.87
ACC0001744,2024-12,SYF_AMAZON,Retail,online,2024-07-24,2024-Q3,Superprime,5,780,9600,11043,0,online,0.3258,1,0,active,0.0,current,0,0.0,,,0,183.26,151.67,0.0,758.34,3,11.0,0,0,783,3,2024-Q4,0,0,0,0,0,low_risk,0,,758.34
ACC0001745,2024-12,SYF_ASHLEY,Furniture,in_store,2022-08-14,2022-Q3,Nearprime,9,639,3600,3604,0,in_store,0.248,3,1,closed,1710.0,current,0,0.475,2023-05-11,inactivity,19,1493.34,1499.55,-31.7,13495.91,18,13.0,1,0,639,0,2023-Q2,1,0,0,0,0,standard,0,,11453.14
